MANDT	FKNUM	FKPOS	FKPTY	BUKRS	NETWR	MWSBP	WAERS	MWSKZ	PRSDT	BUDAT	EXTI1	EXTI2	TPLST	VSART	KALSM	KNUMV	WERKS	EKORG	EKGRP	EBELN	EBELP	LBLNI	PARVW	TDLNR	RECHS	KURST	KOSTY	REFTY	REBEL	REPOS	POSTX	KNTTP	BKLAS	STBER	DTBER	UZBER	STFRE	DTFRE	UZFRE	STABR	DTABR	UZABR	ERNAM	ERDAT	ERZET	AENAM	AEDAT	AEZET	LOGSYS	KSTAU	TRFZNA	TRFZNZ	TXJCD	BASWR	SLAND1_A	SLAND1_Z	FKSTO	KZWI1	KZWI2	KZWI3	KZWI4	KZWI5	KZWI6
700	2100251186	000001	Z007	1000	5,396.40	0.00	INR		23.05.2024	23.05.2024	2100251371		1040	01	ZSCL01	0004395165					00000		SP	0013000913			B	8	2100251371	000001	2100251371 RHIHRLYSIDING	K	3101	C	23.05.2024	12:32:51			00:00:00			00:00:00	SCLADMIN	23.05.2024	12:32:51			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100251331	000001	Z007	1000	5,394.00	0.00	INR		23.05.2024	23.05.2024	2100251526		1040	01	ZSCL01	0004402635					00000		SP	0013000913			B	8	2100251526	000001	2100251526 RHIHRLYSIDING	K	3101	C	23.05.2024	14:47:07			00:00:00			00:00:00	SCLADMIN	23.05.2024	14:47:07			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100252560	000001	Z007	1000	5,407.20	0.00	INR		24.05.2024	24.05.2024	2100252765		1040	01	ZSCL01	0004427874					00000		SP	0013000913			B	8	2100252765	000001	2100252765 RHIHRLYSIDING	K	3101	C	24.05.2024	01:30:24			00:00:00			00:00:00	SCLADMIN	24.05.2024	01:30:24			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100253442	000001	Z007	1000	5,402.40	0.00	INR		24.05.2024	24.05.2024	2100253627		1040	01	ZSCL01	0004435327					00000		SP	0013000913			B	8	2100253627	000001	2100253627 RHIHRLYSIDING	K	3101	C	24.05.2024	11:53:07			00:00:00			00:00:00	SCLADMIN	24.05.2024	11:53:07			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100253917	000001	Z007	1000	5,394.00	0.00	INR		24.05.2024	24.05.2024	2100254112		1040	01	ZSCL01	0004447749					00000		SP	0013000913			B	8	2100254112	000001	2100254112 RHIHRLYSIDING	K	3101	C	24.05.2024	16:47:01			00:00:00			00:00:00	SCLADMIN	24.05.2024	16:47:01			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100254691	000001	Z007	1000	5,402.40	0.00	INR		24.05.2024	24.05.2024	2100254886		1040	01	ZSCL01	0004463755					00000		SP	0013000913			B	8	2100254886	000001	2100254886 RHIHRLYSIDING	K	3101	C	24.05.2024	23:11:13			00:00:00			00:00:00	SCLADMIN	24.05.2024	23:11:13			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100255745	000001	Z007	1000	5,402.40	0.00	INR		25.05.2024	25.05.2024	2100255950		1040	01	ZSCL01	0004471352					00000		SP	0013000913			B	8	2100255950	000001	2100255950 RHIHRLYSIDING	K	3101	C	25.05.2024	10:38:02			00:00:00			00:00:00	SCLADMIN	25.05.2024	10:38:02			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100257911	000001	Z007	1000	5,396.40	0.00	INR		26.05.2024	26.05.2024	2100258116		1040	01	ZSCL01	0004504986					00000		SP	0013000913			B	8	2100258116	000001	2100258116 RHIHRLYSIDING	K	3101	C	26.05.2024	10:10:28			00:00:00			00:00:00	SCLADMIN	26.05.2024	10:10:28			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100257950	000001	Z007	1000	5,402.40	0.00	INR		26.05.2024	26.05.2024	2100258155		1040	01	ZSCL01	0004505646					00000		SP	0013000913			B	8	2100258155	000001	2100258155 RHIHRLYSIDING	K	3101	C	26.05.2024	10:46:52			00:00:00			00:00:00	SCLADMIN	26.05.2024	10:46:52			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100258141	000001	Z007	1000	5,396.40	0.00	INR		26.05.2024	26.05.2024	2100258346		1040	01	ZSCL01	0004508396					00000		SP	0013000913			B	8	2100258346	000001	2100258346 RHIHRLYSIDING	K	3101	C	26.05.2024	12:59:35			00:00:00			00:00:00	SCLADMIN	26.05.2024	12:59:35			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100258376	000001	Z007	1000	5,402.40	0.00	INR		26.05.2024	26.05.2024	2100258581		1040	01	ZSCL01	0004511931					00000		SP	0013000913			B	8	2100258581	000001	2100258581 RHIHRLYSIDING	K	3101	C	26.05.2024	15:30:19			00:00:00			00:00:00	SCLADMIN	26.05.2024	15:30:19			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100258815	000001	Z007	1000	5,407.20	0.00	INR		26.05.2024	26.05.2024	2100259020		1040	01	ZSCL01	0004519100					00000		SP	0013000913			B	8	2100259020	000001	2100259020 RHIHRLYSIDING	K	3101	C	26.05.2024	19:09:45			00:00:00			00:00:00	SCLADMIN	26.05.2024	19:09:45			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100259169	000001	Z007	1000	5,407.20	0.00	INR		26.05.2024	26.05.2024	2100259374		1040	01	ZSCL01	0004523437					00000		SP	0013000913			B	8	2100259374	000001	2100259374 RHIHRLYSIDING	K	3101	C	26.05.2024	21:42:36			00:00:00			00:00:00	SCLADMIN	26.05.2024	21:42:36			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100259924	000001	Z007	1000	5,394.00	0.00	INR		27.05.2024	27.05.2024	2100260119		1040	01	ZSCL01	0004528689					00000		SP	0013000913			B	8	2100260119	000001	2100260119 RHIHRLYSIDING	K	3101	C	27.05.2024	05:55:33			00:00:00			00:00:00	SCLADMIN	27.05.2024	05:55:33			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100260140	000001	Z007	1000	5,396.40	0.00	INR		27.05.2024	27.05.2024	2100260345		1040	01	ZSCL01	0004530192					00000		SP	0013000913			B	8	2100260345	000001	2100260345 RHIHRLYSIDING	K	3101	C	27.05.2024	09:27:24			00:00:00			00:00:00	SCLADMIN	27.05.2024	09:27:24			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100261132	000001	Z007	1000	5,407.20	0.00	INR		27.05.2024	27.05.2024	2100261337		1040	01	ZSCL01	0004564718					00000		SP	0013000913			B	8	2100261337	000001	2100261337 RHIHRLYSIDING	K	3101	C	27.05.2024	19:51:10			00:00:00			00:00:00	SCLADMIN	27.05.2024	19:51:10			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100261409	000001	Z007	1000	5,402.40	0.00	INR		27.05.2024	27.05.2024	2100261614		1040	01	ZSCL01	0004569935					00000		SP	0013000913			B	8	2100261614	000001	2100261614 RHIHRLYSIDING	K	3101	C	27.05.2024	22:49:34			00:00:00			00:00:00	SCLADMIN	27.05.2024	22:49:34			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100264512	000001	Z007	1000	5,396.40	0.00	INR		29.05.2024	29.05.2024	2100264708		1040	01	ZSCL01	0004616476					00000		SP	0013000913			B	8	2100264708	000001	2100264708 RHIHRLYSIDING	K	3101	C	29.05.2024	08:45:48			00:00:00			00:00:00	SCLADMIN	29.05.2024	08:45:48			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100264838	000001	Z007	1000	5,407.20	0.00	INR		29.05.2024	29.05.2024	2100265034		1040	01	ZSCL01	0004622645					00000		SP	0013000913			B	8	2100265034	000001	2100265034 RHIHRLYSIDING	K	3101	C	29.05.2024	12:18:44			00:00:00			00:00:00	SCLADMIN	29.05.2024	12:18:44			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100264900	000001	Z007	1000	5,394.00	0.00	INR		29.05.2024	29.05.2024	2100265096		1040	01	ZSCL01	0004624287					00000		SP	0013000913			B	8	2100265096	000001	2100265096 RHIHRLYSIDING	K	3101	C	29.05.2024	12:53:04			00:00:00			00:00:00	SCLADMIN	29.05.2024	12:53:04			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100264943	000001	Z007	1000	5,402.40	0.00	INR		29.05.2024	29.05.2024	2100265139		1040	01	ZSCL01	0004624796					00000		SP	0013000913			B	8	2100265139	000001	2100265139 RHIHRLYSIDING	K	3101	C	29.05.2024	13:12:25			00:00:00			00:00:00	SCLADMIN	29.05.2024	13:12:25			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100265168	000001	Z007	1000	5,402.40	0.00	INR		29.05.2024	29.05.2024	2100265384		1040	01	ZSCL01	0004629762					00000		SP	0013000913			B	8	2100265384	000001	2100265384 RHIHRLYSIDING	K	3101	C	29.05.2024	15:31:29			00:00:00			00:00:00	SCLADMIN	29.05.2024	15:31:29			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100269296	000001	Z007	1000	5,402.40	0.00	INR		31.05.2024	31.05.2024	2100269502		1040	01	ZSCL01	0004711774					00000		SP	0013000913			B	8	2100269502	000001	2100269502 RHIHRLYSIDING	K	3101	C	31.05.2024	05:39:07			00:00:00			00:00:00	SCLADMIN	31.05.2024	05:39:07			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100269392	000001	Z007	1000	5,394.00	0.00	INR		31.05.2024	31.05.2024	2100269588		1040	01	ZSCL01	0004712541					00000		SP	0013000913			B	8	2100269588	000001	2100269588 RHIHRLYSIDING	K	3101	C	31.05.2024	07:25:42			00:00:00			00:00:00	SCLADMIN	31.05.2024	07:25:42			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100272415	000001	Z007	1000	5,407.20	0.00	INR		01.06.2024	01.06.2024	2100272621		1040	01	ZSCL01	0004855018					00000		SP	0013000913			B	8	2100272621	000001	2100272621 RHIHRLYSIDING	K	3101	C	01.06.2024	18:26:09			00:00:00			00:00:00	SCLADMIN	01.06.2024	18:26:09			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100272423	000001	Z007	1000	5,396.40	0.00	INR		01.06.2024	01.06.2024	2100272629		1040	01	ZSCL01	0004855115					00000		SP	0013000913			B	8	2100272629	000001	2100272629 RHIHRLYSIDING	K	3101	C	01.06.2024	18:30:32			00:00:00			00:00:00	SCLADMIN	01.06.2024	18:30:32			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100272720	000001	Z007	1000	5,396.40	0.00	INR		01.06.2024	01.06.2024	2100272926		1040	01	ZSCL01	0004858884					00000		SP	0013000913			B	8	2100272926	000001	2100272926 RHIHRLYSIDING	K	3101	C	01.06.2024	21:26:24			00:00:00			00:00:00	SCLADMIN	01.06.2024	21:26:24			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100273702	000001	Z007	1000	5,396.40	0.00	INR		02.06.2024	02.06.2024	2100273912		1040	01	ZSCL01	0004865938					00000		SP	0013000913			B	8	2100273912	000001	2100273912 RHIHRLYSIDING	K	3101	C	02.06.2024	09:59:11			00:00:00			00:00:00	SCLADMIN	02.06.2024	09:59:11			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100274068	000001	Z007	1000	5,396.40	0.00	INR		02.06.2024	02.06.2024	2100274278		1040	01	ZSCL01	0004872179					00000		SP	0013000913			B	8	2100274278	000001	2100274278 RHIHRLYSIDING	K	3101	C	02.06.2024	14:54:44			00:00:00			00:00:00	SCLADMIN	02.06.2024	14:54:44			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100275762	000001	Z007	1000	5,402.40	0.00	INR		03.06.2024	03.06.2024	2100275972		1040	01	ZSCL01	0004888246					00000		SP	0013000913			B	8	2100275972	000001	2100275972 RHIHRLYSIDING	K	3101	C	03.06.2024	05:16:36			00:00:00			00:00:00	SCLADMIN	03.06.2024	05:16:36			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100284334	000001	Z007	1000	5,394.00	0.00	INR		06.06.2024	06.06.2024	2100284542		1040	01	ZSCL01	0005023947					00000		SP	0013000913			B	8	2100284542	000001	2100284542 RHIHRLYSIDING	K	3101	C	06.06.2024	23:50:59			00:00:00			00:00:00	SCLADMIN	06.06.2024	23:50:59			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100286951	000001	Z007	1000	5,394.00	0.00	INR		08.06.2024	08.06.2024	2100287162		1040	01	ZSCL01	0005089484					00000		SP	0013000913			B	8	2100287162	000001	2100287162 RHIHRLYSIDING	K	3101	C	08.06.2024	01:26:47			00:00:00			00:00:00	SCLADMIN	08.06.2024	01:26:47			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100287254	000001	Z007	1000	5,407.20	0.00	INR		08.06.2024	08.06.2024	2100287465		1040	01	ZSCL01	0005091130					00000		SP	0013000913			B	8	2100287465	000001	2100287465 RHIHRLYSIDING	K	3101	C	08.06.2024	03:58:53			00:00:00			00:00:00	SCLADMIN	08.06.2024	03:58:53			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100287590	000001	Z007	1000	5,396.40	0.00	INR		08.06.2024	08.06.2024	2100287801		1040	01	ZSCL01	0005092893					00000		SP	0013000913			B	8	2100287801	000001	2100287801 RHIHRLYSIDING	K	3101	C	08.06.2024	07:38:32			00:00:00			00:00:00	SCLADMIN	08.06.2024	07:38:32			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100288948	000001	Z007	1000	5,407.20	0.00	INR		08.06.2024	08.06.2024	2100289159		1040	01	ZSCL01	0005174685					00000		SP	0013000913			B	8	2100289159	000001	2100289159 RHIHRLYSIDING	K	3101	C	08.06.2024	20:05:40			00:00:00			00:00:00	SCLADMIN	08.06.2024	20:05:40			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100289916	000001	Z007	1000	5,396.40	0.00	INR		09.06.2024	09.06.2024	2100290126		1040	01	ZSCL01	0005183532					00000		SP	0013000913			B	8	2100290126	000001	2100290126 RHIHRLYSIDING	K	3101	C	09.06.2024	05:03:07			00:00:00			00:00:00	SCLADMIN	09.06.2024	05:03:07			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100289964	000001	Z007	1000	5,407.20	0.00	INR		09.06.2024	09.06.2024	2100290174		1040	01	ZSCL01	0005183757					00000		SP	0013000913			B	8	2100290174	000001	2100290174 RHIHRLYSIDING	K	3101	C	09.06.2024	05:20:27			00:00:00			00:00:00	SCLADMIN	09.06.2024	05:20:27			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100290386	000001	Z007	1000	5,402.40	0.00	INR		09.06.2024	09.06.2024	2100290596		1040	01	ZSCL01	0005187459					00000		SP	0013000913			B	8	2100290596	000001	2100290596 RHIHRLYSIDING	K	3101	C	09.06.2024	10:59:55			00:00:00			00:00:00	SCLADMIN	09.06.2024	10:59:55			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100290491	000001	Z007	1000	5,407.20	0.00	INR		09.06.2024	09.06.2024	2100290701		1040	01	ZSCL01	0005188975					00000		SP	0013000913			B	8	2100290701	000001	2100290701 RHIHRLYSIDING	K	3101	C	09.06.2024	12:02:30			00:00:00			00:00:00	SCLADMIN	09.06.2024	12:02:30			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100290932	000001	Z007	1000	5,402.40	0.00	INR		09.06.2024	09.06.2024	2100291142		1040	01	ZSCL01	0005196208					00000		SP	0013000913			B	8	2100291142	000001	2100291142 RHIHRLYSIDING	K	3101	C	09.06.2024	16:22:49			00:00:00			00:00:00	SCLADMIN	09.06.2024	16:22:49			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100291438	000001	Z007	1000	5,394.00	0.00	INR		09.06.2024	09.06.2024	2100291648		1040	01	ZSCL01	0005203599					00000		SP	0013000913			B	8	2100291648	000001	2100291648 RHIHRLYSIDING	K	3101	C	09.06.2024	19:48:49			00:00:00			00:00:00	SCLADMIN	09.06.2024	19:48:49			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100292154	000001	Z007	1000	5,402.40	0.00	INR		10.06.2024	10.06.2024	2100292364		1040	01	ZSCL01	0005210799					00000		SP	0013000913			B	8	2100292364	000001	2100292364 RHIHRLYSIDING	K	3101	C	10.06.2024	01:40:32			00:00:00			00:00:00	SCLADMIN	10.06.2024	01:40:32			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100292282	000001	Z007	1000	5,402.40	0.00	INR		10.06.2024	10.06.2024	2100292492		1040	01	ZSCL01	0005211461					00000		SP	0013000913			B	8	2100292492	000001	2100292492 RHIHRLYSIDING	K	3101	C	10.06.2024	02:47:51			00:00:00			00:00:00	SCLADMIN	10.06.2024	02:47:51			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100292736	000001	Z007	1000	5,402.40	0.00	INR		10.06.2024	10.06.2024	2100292947		1040	01	ZSCL01	0005214024					00000		SP	0013000913			B	8	2100292947	000001	2100292947 RHIHRLYSIDING	K	3101	C	10.06.2024	09:02:51			00:00:00			00:00:00	SCLADMIN	10.06.2024	09:02:51			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100293453	000001	Z007	1000	5,402.40	0.00	INR		10.06.2024	10.06.2024	2100293665		1040	01	ZSCL01	0005255046					00000		SP	0013000913			B	8	2100293665	000001	2100293665 RHIHRLYSIDING	K	3101	C	10.06.2024	17:24:12			00:00:00			00:00:00	SCLADMIN	10.06.2024	17:24:12			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100293618	000001	Z007	1000	5,394.00	0.00	INR		10.06.2024	10.06.2024	2100293830		1040	01	ZSCL01	0005272007					00000		SP	0013000913			B	8	2100293830	000001	2100293830 RHIHRLYSIDING	K	3101	C	10.06.2024	18:28:02			00:00:00			00:00:00	SCLADMIN	10.06.2024	18:28:02			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100295172	000001	Z007	1000	5,396.40	0.00	INR		11.06.2024	11.06.2024	2100295384		1040	01	ZSCL01	0005311599					00000		SP	0013000913			B	8	2100295384	000001	2100295384 RHIHRLYSIDING	K	3101	C	11.06.2024	09:57:46			00:00:00			00:00:00	SCLADMIN	11.06.2024	09:57:46			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100295203	000001	Z007	1000	5,396.40	0.00	INR		11.06.2024	11.06.2024	2100295415		1040	01	ZSCL01	0005313234					00000		SP	0013000913			B	8	2100295415	000001	2100295415 RHIHRLYSIDING	K	3101	C	11.06.2024	10:20:51			00:00:00			00:00:00	SCLADMIN	11.06.2024	10:20:51			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100295371	000001	Z007	1000	5,402.40	0.00	INR		11.06.2024	11.06.2024	2100295583		1040	01	ZSCL01	0005319625					00000		SP	0013000913			B	8	2100295583	000001	2100295583 RHIHRLYSIDING	K	3101	C	11.06.2024	11:47:46			00:00:00			00:00:00	SCLADMIN	11.06.2024	11:47:46			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100295615	000001	Z007	1000	5,402.40	0.00	INR		11.06.2024	11.06.2024	2100295827		1040	01	ZSCL01	0005336144					00000		SP	0013000913			B	8	2100295827	000001	2100295827 RHIHRLYSIDING	K	3101	C	11.06.2024	14:37:17			00:00:00			00:00:00	SCLADMIN	11.06.2024	14:37:17			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100296314	000001	Z007	1000	5,407.20	0.00	INR		11.06.2024	11.06.2024	2100296526		1040	01	ZSCL01	0005359554					00000		SP	0013000913			B	8	2100296526	000001	2100296526 RHIHRLYSIDING	K	3101	C	11.06.2024	19:54:05			00:00:00			00:00:00	SCLADMIN	11.06.2024	19:54:05			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100296387	000001	Z007	1000	5,396.40	0.00	INR		11.06.2024	11.06.2024	2100296599		1040	01	ZSCL01	0005361118					00000		SP	0013000913			B	8	2100296599	000001	2100296599 RHIHRLYSIDING	K	3101	C	11.06.2024	20:41:14			00:00:00			00:00:00	SCLADMIN	11.06.2024	20:41:14			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100296444	000001	Z007	1000	5,407.20	0.00	INR		11.06.2024	11.06.2024	2100296656		1040	01	ZSCL01	0005361780					00000		SP	0013000913			B	8	2100296656	000001	2100296656 RHIHRLYSIDING	K	3101	C	11.06.2024	21:04:18			00:00:00			00:00:00	SCLADMIN	11.06.2024	21:04:18			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100296465	000001	Z007	1000	5,396.40	0.00	INR		11.06.2024	11.06.2024	2100296677		1040	01	ZSCL01	0005362226					00000		SP	0013000913			B	8	2100296677	000001	2100296677 RHIHRLYSIDING	K	3101	C	11.06.2024	21:18:28			00:00:00			00:00:00	SCLADMIN	11.06.2024	21:18:28			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100297065	000001	Z007	1000	5,407.20	0.00	INR		12.06.2024	12.06.2024	2100297277		1040	01	ZSCL01	0005367778					00000		SP	0013000913			B	8	2100297277	000001	2100297277 RHIHRLYSIDING	K	3101	C	12.06.2024	02:05:46			00:00:00			00:00:00	SCLADMIN	12.06.2024	02:05:46			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100297248	000001	Z007	1000	5,407.20	0.00	INR		12.06.2024	12.06.2024	2100297460		1040	01	ZSCL01	0005368802					00000		SP	0013000913			B	8	2100297460	000001	2100297460 RHIHRLYSIDING	K	3101	C	12.06.2024	03:56:41			00:00:00			00:00:00	SCLADMIN	12.06.2024	03:56:41			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100297528	000001	Z007	1000	5,407.20	0.00	INR		12.06.2024	12.06.2024	2100297740		1040	01	ZSCL01	0005370284					00000		SP	0013000913			B	8	2100297740	000001	2100297740 RHIHRLYSIDING	K	3101	C	12.06.2024	07:01:55			00:00:00			00:00:00	SCLADMIN	12.06.2024	07:01:55			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100297671	000001	Z007	1000	5,407.20	0.00	INR		12.06.2024	12.06.2024	2100297883		1040	01	ZSCL01	0005371090					00000		SP	0013000913			B	8	2100297883	000001	2100297883 RHIHRLYSIDING	K	3101	C	12.06.2024	08:42:12			00:00:00			00:00:00	SCLADMIN	12.06.2024	08:42:12			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100297709	000001	Z007	1000	5,402.40	0.00	INR		12.06.2024	12.06.2024	2100297921		1040	01	ZSCL01	0005371345					00000		SP	0013000913			B	8	2100297921	000001	2100297921 RHIHRLYSIDING	K	3101	C	12.06.2024	09:11:49			00:00:00			00:00:00	SCLADMIN	12.06.2024	09:11:49			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100297726	000001	Z007	1000	5,394.00	0.00	INR		12.06.2024	12.06.2024	2100297938		1040	01	ZSCL01	0005371516					00000		SP	0013000913			B	8	2100297938	000001	2100297938 RHIHRLYSIDING	K	3101	C	12.06.2024	09:26:13			00:00:00			00:00:00	SCLADMIN	12.06.2024	09:26:13			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100297800	000001	Z007	1000	5,402.40	0.00	INR		12.06.2024	12.06.2024	2100298012		1040	01	ZSCL01	0005372607					00000		SP	0013000913			B	8	2100298012	000001	2100298012 RHIHRLYSIDING	K	3101	C	12.06.2024	10:17:33			00:00:00			00:00:00	SCLADMIN	12.06.2024	10:17:33			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100297930	000001	Z007	1000	5,396.40	0.00	INR		12.06.2024	12.06.2024	2100298142		1040	01	ZSCL01	0005378254					00000		SP	0013000913			B	8	2100298142	000001	2100298142 RHIHRLYSIDING	K	3101	C	12.06.2024	11:31:17			00:00:00			00:00:00	SCLADMIN	12.06.2024	11:31:17			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100299063	000001	Z007	1000	5,396.40	0.00	INR		12.06.2024	12.06.2024	2100299274		1040	01	ZSCL01	0005405990					00000		SP	0013000913			B	8	2100299274	000001	2100299274 RHIHRLYSIDING	K	3101	C	12.06.2024	21:10:18			00:00:00			00:00:00	SCLADMIN	12.06.2024	21:10:18			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100304279	000001	Z007	1000	5,396.40	0.00	INR		14.06.2024	14.06.2024	2100304492		1040	01	ZSCL01	0005515505					00000		SP	0013000913			B	8	2100304492	000001	2100304492 RHIHRLYSIDING	K	3101	C	14.06.2024	23:41:17			00:00:00			00:00:00	SCLADMIN	14.06.2024	23:41:17			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100304931	000001	Z007	1000	5,402.40	0.00	INR		15.06.2024	15.06.2024	2100305144		1040	01	ZSCL01	0005519208					00000		SP	0013000913			B	8	2100305144	000001	2100305144 RHIHRLYSIDING	K	3101	C	15.06.2024	05:55:05			00:00:00			00:00:00	SCLADMIN	15.06.2024	05:55:05			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100305607	000001	Z007	1000	5,402.40	0.00	INR		15.06.2024	15.06.2024	2100305820		1040	01	ZSCL01	0005531689					00000		SP	0013000913			B	8	2100305820	000001	2100305820 RHIHRLYSIDING	K	3101	C	15.06.2024	14:47:23			00:00:00			00:00:00	SCLADMIN	15.06.2024	14:47:23			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
