17.09.2026              Dynamic List Display                                                                        1


	VBELN	ERNAM	ERDAT	VSTEL	LFART	INCO1	ROUTE	LIFSK	KUNNR	WADAT_IST	WERKS	SDABW	WBSTK	ZZVBELN

	9004948567	SH01796	10.08.2026	3854	ZNP	FTP	E60391		0011030580	10.08.2026		SP01	C
	9004948568	SH00077	10.08.2026	4587	ZNP	FTP	E17444		0020209552	10.08.2026		SP02	C
	9004948569	S020641	10.08.2026	2101	ZRMC	FTB	RT0001		0011090429	10.08.2026			C
	9004948570	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0020372315	10.08.2026		SP01	C
	9004948571	SH01763	10.08.2026	8181	ZNP	FTB	E56907		0020276996	10.08.2026		SP01	C
	9004948572	SH01673	10.08.2026	4432	ZNP	FTB	E23218		0040099605	10.08.2026		SP08	C
	9004948573	SH01683	10.08.2026	6782	ZNP	FTB	D41350		0020372539	10.08.2026		SP01	C
	9004948574	S011185	10.08.2026	1000	ZLF	EXW	RT0001		0011113153	10.08.2026			C
	9004948575	S016050	10.08.2026	1002	ZLF	EXP	P05022		0011061474	10.08.2026			C
	9004948576	SH01831	10.08.2026	8276	ZNP	FTP	E83724		0011099242	10.08.2026		SP01	C
	9004948577	SH00077	10.08.2026	4587	ZNP	FTP	E17417		0020208513	10.08.2026		SP02	C
	9004948578	SH01047	10.08.2026	6828	ZNP	FTP	E10076		0020308503	10.08.2026		SP04	C
	9004948579	S022254	10.08.2026	1045	ZNP	FTB	Q32801		0040095935	10.08.2026			C
	9004948580	SH01291	10.08.2026	6835	ZNP	FTP	E35271		0020357783	10.08.2026		SP08	C
	9004948581	SH01419	10.08.2026	4925	ZNP	EXP	E38020		0020376844	10.08.2026		SP01	C
	9004948582	SH00849	10.08.2026	4441	ZNP	FTP	E50664		0011030138	10.08.2026		SP01	C
	9004948583	SCLADMIN	10.08.2026	2107	ZRMC	FTB	RT0001		0020308895	10.08.2026			C
	9004948584	S017747	10.08.2026	1040	ZNL	FTB	E55512		P3754	10.08.2026	3754		C
	9004948585	S015347	10.08.2026	1041	ZNP	FTB	Q25033		0020312138	10.08.2026			C
	9004948586	S020769	10.08.2026	5415	ZNP	FTB	R25934		0011038075	10.08.2026			C
	9004948587	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398	10.08.2026			C
	9004948588	SH00077	10.08.2026	4587	ZNP	FTP	E17416		0020202303	10.08.2026		SP02	C
	9004948589	S004614	10.08.2026	1073	ZNL	FTB	P24029		P5059	10.08.2026	5059		C
	9004948590	SH01615	10.08.2026	8068	ZNP	FTP	E47057		0020264446	10.08.2026		SP02	C
	9004948591	SH01289	10.08.2026	6845	ZNP	FTP	E35453		0020369225	10.08.2026		SP08	C
	9004948592	S021485	10.08.2026	1070	ZNL	EXP	P21954		P4408	10.08.2026	4408		C
	9004948593	S015347	10.08.2026	1041	ZNP	FTB	Q24751		0020370707	10.08.2026			C
	9004948594	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0040009581	10.08.2026		SP01	C
	9004948595	SH01739	10.08.2026	3973	ZNP	FTP	E74845		0020376188	10.08.2026		SP01	C
	9004948596	S015347	10.08.2026	1041	ZNP	FTB	Q24751		0020370707	10.08.2026			C
	9004948597	SH01747	10.08.2026	3749	ZNP	FTB	E24525		0020288254	10.08.2026		SP01	C
	9004948598	SH00077	10.08.2026	4587	ZNP	FTP	E17438		0020203918	10.08.2026		SP02	C
	9004948599	SH00346	10.08.2026	4635	ZNP	FTP	E37648		0011093291	10.08.2026		SP01	C
	9004948600	S015347	10.08.2026	1041	ZNP	FTB	Q24585		0020129870	10.08.2026			C
	9004948601	S020415	10.08.2026	1004	ZLF	FTB	P26152		0011093634	10.08.2026			C
	9004948602	S020415	10.08.2026	1004	ZNP	FTB	P35990		0020369297	10.08.2026			C
	9004948603	SH01092	10.08.2026	6786	ZNP	FTB	D41521		0011044867	10.08.2026		SP01	C
	9004948604	SH01615	10.08.2026	8068	ZNP	FTP	E47057		0020264446	10.08.2026		SP02	C
	9004948605	S020769	10.08.2026	5415	ZLF	FTB	Q33846		0020260838	10.08.2026			C
	9004948606	SH01291	10.08.2026	6835	ZNP	FTP	E35271		0020357783	10.08.2026		SP08	C
	9004948607	S011504	10.08.2026	1009	ZLF	FTB	Q10321		0011035832	10.08.2026			C
	9004948608	S022783	10.08.2026	1044	ZNP	FTB	Q29999		0020136828	10.08.2026			C
	9004948609	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398	10.08.2026			C
	9004948610	S022783	10.08.2026	1044	ZNP	FTB	Q30235		0020145573	10.08.2026			C
	9004948611	S022783	10.08.2026	1044	ZNP	FTB	Q30105		0020374210				A
	9004948612	S022783	10.08.2026	1044	ZNP	FTB	Q30264		0020350251	10.08.2026			C
	9004948613	S022783	10.08.2026	1044	ZNP	FTB	Q30264		0020350251	10.08.2026			C
	9004948614	S022783	10.08.2026	1044	ZNP	FTB	Q32178		0011086719	10.08.2026			C
	9004948615	S020769	10.08.2026	5415	ZLF	FTB	Q33799		0020372763	10.08.2026			C
	9004948616	S020769	10.08.2026	1301	ZLF	EXW	P16498		0011068398	10.08.2026			C
	9004948617	SH01289	10.08.2026	6845	ZNP	FTP	E35453		0020369225	10.08.2026		SP08	C
	9004948618	SH00706	10.08.2026	4463	ZNP	FTP	E15505		0011020034	10.08.2026		SP01	C
	9004948619	S021486	10.08.2026	1070	ZLF	FTB	Q36592		0020376512	10.08.2026			C
	9004948620	S021486	10.08.2026	1070	ZLF	FTB	Q36592		0020376512	10.08.2026			C
	9004948621	SH01746	10.08.2026	3751	ZNP	FTP	E24550		0020345848	10.08.2026		SP01	C
	9004948622	SCLADMIN	10.08.2026	2114	ZRMC	FTB	RT0001		0020290662	10.08.2026			C
	9004948623	S020972	10.08.2026	1071	ZNL	EXP	Q05067		P8089	10.08.2026	8089		C
	9004948624	SH00804	10.08.2026	4447	ZNP	FTP	E55258		0020376999	10.08.2026		SP01	C
	9004948625	S018137	10.08.2026	1010	ZNP	FTB	Q16952		0020004345	10.08.2026			C
	9004948626	S018137	10.08.2026	1010	ZNP	FTB	Q16952		0020060496	10.08.2026			C
	9004948627	SCLADMIN	10.08.2026	2126	ZRMC	FTB	RT0001		0011103489	10.08.2026			C
	9004948628	SH00540	10.08.2026	5892	ZNP	EXP	E39256		0011085093	10.08.2026		SP01	C
	9004948629	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020375471	10.08.2026		SP08	C
	9004948630	SH01782	10.08.2026	6907	ZNP	FTB	E59215		0020343481	10.08.2026		SP01	C
	9004948631	S017747	10.08.2026	1046	ZNP	FTB	Q38894		0011110302	10.08.2026			C
	9004948632	S017747	10.08.2026	1046	ZNP	FTB	Q39158		0020033085	10.08.2026			C
	9004948633	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020375471	10.08.2026		SP08	C
	9004948634	SH01739	10.08.2026	3973	ZNP	FTP	E74845		0020375556	10.08.2026		SP01	C
	9004948635	S018209	10.08.2026	1070	ZNP	FTB	Q20658		0020245180	10.08.2026			C
	9004948636	SH01615	10.08.2026	8068	ZNP	FTP	E47072		0020085000	10.08.2026		SP02	C
	9004948637	SH01572	10.08.2026	6850	ZNP	EXP	E25101		0020221721	10.08.2026		SP01	C
	9004948638	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020375471	10.08.2026		SP08	C
	9004948639	SH00077	10.08.2026	4587	ZNP	FTP	E17444		0020209552	10.08.2026		SP02	C
	9004948640	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020159772	10.08.2026		SP03	C
	9004948641	S021139	10.08.2026	1040	ZLF	FTB	Q31241		0020373116	10.08.2026			C
	9004948642	SH01831	10.08.2026	8276	ZNP	FTP	E83724		0011099242	10.08.2026		SP01	C
	9004948643	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020159772	10.08.2026		SP03	C
	9004948644	S021139	10.08.2026	1040	ZLF	FTB	Q31241		0020373116	10.08.2026			C
	9004948645	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020159772	10.08.2026		SP07	C
	9004948646	SH01092	10.08.2026	6786	ZNP	FTB	D41521		0011044867	10.08.2026		SP01	C
	9004948647	S011718	10.08.2026	1004	ZNL	FTB	Q41218		P3772		3772		A
	9004948648	SCLADMIN	10.08.2026	2120	ZRMC	FTB	RT0001		0020344064	10.08.2026			C
	9004948649	SH01559	10.08.2026	4419	ZNP	FTP	E23480		0020327238	10.08.2026		SP01	C
	9004948650	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020159772	10.08.2026		SP07	C
	9004948651	SH01456	10.08.2026	6110	ZNP	FTP	E09895		0020212067	10.08.2026		SP01	C
	9004948652	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020159772	10.08.2026		SP08	C
	9004948653	S017292	10.08.2026	1070	ZNL	EXW	P27455		P1002	10.08.2026	1002		C
	9004948654	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0020372315	10.08.2026		SP01	C
	9004948655	SH01292	10.08.2026	8004	ZNP	FTP	E35512		0020159772	10.08.2026		SP08	C
	9004948656	SH00515	10.08.2026	5357	ZNP	FTB	E38889		0020347401	10.08.2026		SP05	C
	9004948657	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005		1005		A
	9004948658	S020414	10.08.2026	1004	ZLF	FTB	Q08107		0020350691				A
	9004948659	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005		1005		A
	9004948660	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005		1005		A
	9004948661	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005		1005		A
	9004948662	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	11.08.2026	1005		C
	9004948663	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005		1005		A
	9004948664	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	10.08.2026	1005		C
	9004948665	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	10.08.2026	1005		C
	9004948666	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	11.08.2026	1005		C
	9004948667	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	10.08.2026	1005		C
	9004948668	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	10.08.2026	1005		C
	9004948669	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005		1005		A
	9004948670	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	10.08.2026	1005		C
	9004948671	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005		1005		A
	9004948672	S017789	10.08.2026	1004	ZNL	EXP	P25968		P1005	10.08.2026	1005		C
	9004948673	S020414	10.08.2026	1004	ZLF	FTB	Q08146		0020368344	10.08.2026			C
	9004948674	S018382	10.08.2026	1014	ZNP	FTB	Q02899		0011105202	10.08.2026			C
	9004948675	SH00706	10.08.2026	4463	ZNP	FTP	E15508		0011085362	10.08.2026		SP01	C
	9004948676	S018382	10.08.2026	1014	ZNP	FTB	Q03020		0020077264	10.08.2026			C
	9004948677	SH01606	10.08.2026	8032	ZNP	FTB	E42422		0011072872	10.08.2026		SP01	C
	9004948678	S018382	10.08.2026	1014	ZLF	FTB	Q01460		0020008470	10.08.2026			C
	9004948679	S018382	10.08.2026	1014	ZNP	FTB	Q04444		0020106667	10.08.2026			C
	9004948680	S018382	10.08.2026	1014	ZNP	FTB	Q04444		0020106667	10.08.2026			C
	9004948681	SH01291	10.08.2026	6835	ZNP	FTP	E35276		0020333372	10.08.2026		SP08	C
	9004948682	S018382	10.08.2026	1014	ZNP	FTB	Q01849		0020158610	10.08.2026			C
	9004948683	S018382	10.08.2026	1014	ZNP	FTB	Q01172		0020173179
	9004948684	SH00515	10.08.2026	5357	ZNP	FTB	E38889		0020334498	10.08.2026		SP05	C
	9004948685	SH01420	10.08.2026	4925	ZNP	EXP	E38015		0020300333	10.08.2026		SP01	C
	9004948686	S018126	10.08.2026	1004	ZLF	EXW	000002		0012000183	10.08.2026			C
	9004948687	S022730	10.08.2026	1012	ZNP	FTB	Q10769		0020292697	10.08.2026			C
	9004948688	SH01615	10.08.2026	8068	ZNP	FTP	E47072		0020085000	10.08.2026		SP02	C
	9004948689	S022730	10.08.2026	1012	ZNP	FTB	Q10695		0020291828	10.08.2026			C
	9004948690	S011718	10.08.2026	1004	ZNL	FTB	P83468		P6753	11.08.2026	6753		C
	9004948691	S011718	10.08.2026	1004	ZNL	FTB	P83468		P6753	11.08.2026	6753		C
	9004948692	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0020372315	10.08.2026		SP01	C
	9004948693	S018209	10.08.2026	1070	ZNP	FTB	Q89388		0011096198				A
	9004948694	S015719	10.08.2026	6782	ZSDN	EXW	E03707		0013001417	10.08.2026			C
	9004948695	S011504	10.08.2026	1009	ZNL	FTB	P56577		P6073	10.08.2026	6073		C
	9004948696	SH00117	10.08.2026	5271	ZNP	EXP	E25674		0020377462	10.08.2026		SP05	C
	9004948697	SH01606	10.08.2026	8032	ZNP	FTB	E42422		0011041578	10.08.2026		SP01	C
	9004948698	S011504	10.08.2026	1009	ZNL	FTB	P56577		P6073	10.08.2026	6073		C
	9004948699	SH01780	10.08.2026	3840	ZNP	FTB	E59330		0020377373	10.08.2026		SP03	C
	9004948700	S015719	10.08.2026	6782	ZSDN	EXW	E03707		0013001417	10.08.2026			C
	9004948701	S021486	10.08.2026	1070	ZNP	FTB	Q36485		0020052183	10.08.2026			C
	9004948702	S020972	10.08.2026	1071	ZNL	EXP	P54728		P4409	10.08.2026	4409		C
	9004948703	S015719	10.08.2026	6782	ZSDN	EXW	E03707		0013001417	10.08.2026			C
	9004948704	S021486	10.08.2026	1070	ZNP	FTB	Q36485		0020052183	10.08.2026			C
	9004948705	S020415	10.08.2026	1004	ZLF	FTB	P26434		0011082720				A
	9004948706	SH00812	10.08.2026	4372	ZNP	FTP	E55429		0020127724	10.08.2026		SP01	C
	9004948707	SH01456	10.08.2026	6110	ZNP	FTP	E09895		0020290151	10.08.2026		SP01	C
	9004948708	SH01445	10.08.2026	6736	ZNP	EXP	E39939		0020317525	10.08.2026		SP01	C
	9004948709	S011504	10.08.2026	1009	ZNP	FTB	Q10277		0020016425
	9004948710	S011504	10.08.2026	1009	ZNP	FTB	Q10277		0020016425
	9004948711	S011504	10.08.2026	1009	ZNP	FTB	Q10277		0020016425
	9004948712	S020415	10.08.2026	1004	ZLF	FTB	P99016		0020177830	10.08.2026			C
	9004948713	SH01724	10.08.2026	6812	ZNP	FTB	E07454		0020314611	10.08.2026		SP01	C
	9004948714	SH01574	10.08.2026	6615	ZNP	FTP	E23217		0011047529	10.08.2026		SP01	C
	9004948715	S020415	10.08.2026	1004	ZLF	FTB	P26329		0011115181
	9004948716	SCLADMIN	10.08.2026	2104	ZRMC	FTB	RT0001		0020340904	10.08.2026			C
	9004948717	SH01727	10.08.2026	8167	ZNP	FTP	E47169		0020216138	10.08.2026		SP02	C
	9004948718	SH01420	10.08.2026	4925	ZNP	EXP	E38015		0020300333	10.08.2026		SP01	C
	9004948719	SH01698	10.08.2026	8102	ZNP	FTP	E11975		0020029548	10.08.2026		SP01	C
	9004948720	S021485	10.08.2026	1070	ZNL	EXP	P21956		P4410		4410		A
	9004948721	SH01687	10.08.2026	3805	ZNP	FTB	E57776		0020327909	10.08.2026		SP08	C
	9004948722	SH00515	10.08.2026	5357	ZNP	FTB	E38889		0020331930	10.08.2026		SP05	C
	9004948723	S021485	10.08.2026	1070	ZNL	EXP	P21956		P4410	10.08.2026	4410		C
	9004948724	S021485	10.08.2026	1070	ZNL	EXP	P21242		P4000	10.08.2026	4000		C
	9004948725	SH01613	10.08.2026	6771	ZNP	FTP	E10005		0020077671	10.08.2026		SP01	C
	9004948726	SH00869	10.08.2026	6221	ZNL	FTB	E64191		P4061	10.08.2026	4061	SP02	C
	9004948727	SH01596	10.08.2026	8022	ZNP	FTP	E42322		0020086196	10.08.2026		SP07	C
	9004948728	SH00515	10.08.2026	5357	ZNP	FTB	E38889		0020331930	10.08.2026		SP05	C
	9004948729	SH00706	10.08.2026	4463	ZNP	FTP	E15505		0011020034	10.08.2026		SP01	C
	9004948730	S013850	10.08.2026	1304	ZNL	FTB	Q46912		P3875		3875		A
	9004948731	S013850	10.08.2026	1304	ZNL	FTB	Q46912		P3875		3875		A
	9004948732	SH01724	10.08.2026	6812	ZNP	FTB	E07454		0020314611	10.08.2026		SP01	C
	9004948733	S020414	10.08.2026	1004	ZNP	FTB	Q08215		0020008123				A
	9004948734	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0020372315	10.08.2026		SP01	C
	9004948735	S004614	10.08.2026	1073	ZNP	FTB	Q21578		0020366197
	9004948736	SH01452	10.08.2026	5064	ZNP	FTB	E38145		0011052315	10.08.2026		SP01	C
	9004948737	SH00515	10.08.2026	5357	ZNP	FTB	E38889		0040089543	10.08.2026		SP05	C
	9004948738	S022254	10.08.2026	1045	ZNP	FTB	Q32429		0011113681				A
	9004948739	S011249	10.08.2026	1005	ZNL	FTB	000012		P1001	10.08.2026	1001		C
	9004948740	SH01011	10.08.2026	4370	ZNP	FTP	E55456		0020375277	10.08.2026		SP01	C
	9004948741	S022254	10.08.2026	1045	ZNP	FTB	Q44326		0011019219	10.08.2026			C
	9004948742	SH01780	10.08.2026	3840	ZNP	FTB	Q44104		0020335893	10.08.2026		SP03	C
	9004948743	S016278	10.08.2026	1040	ZNP	FTB	Q38506		0020208117	10.08.2026			C
	9004948744	SH01755	10.08.2026	3762	ZNP	FTB	E56875		0020347680	10.08.2026		SP01	C
	9004948745	S016278	10.08.2026	1040	ZNP	FTB	Q38506		0020208117	10.08.2026			C
	9004948746	SH00515	10.08.2026	5357	ZNP	FTB	E38889		0020347401	10.08.2026		SP05	C
	9004948747	SH01456	10.08.2026	6110	ZNP	FTP	E09905		0020346728	10.08.2026		SP01	C
	9004948748	SCLADMIN	10.08.2026	2113	ZRMC	FTB	RT0001		0020364811	10.08.2026			C
	9004948749	SH01753	10.08.2026	6946	ZNP	FTP	E42705		0020357644	10.08.2026		SP02	C
	9004948750	SCLADMIN	10.08.2026	2107	ZRMC	FTB	RT0001		0020308895	10.08.2026			C
	9004948751	SH00515	10.08.2026	5357	ZNP	FTB	E38889		0020347401	10.08.2026		SP05	C
	9004948752	SH01613	10.08.2026	6771	ZNP	FTP	E10008		0011049468	10.08.2026		SP01	C
	9004948753	S018209	10.08.2026	1070	ZLF	FTB	Q20472		0020321273
	9004948754	SH01773	10.08.2026	8205	ZNP	EXP	E83820		0011051273	10.08.2026		SP02	C
	9004948755	SH01420	10.08.2026	4925	ZNP	EXP	E38020		0020376844	10.08.2026		SP01	C
	9004948756	SH01628	10.08.2026	6820	ZNP	FTP	E10045		0011006847	10.08.2026		SP01	C
	9004948757	SH01687	10.08.2026	3805	ZNP	FTB	E57774		0020373661	10.08.2026		SP08	C
	9004948758	SH01011	10.08.2026	4370	ZNP	FTP	E55456		0020129440	10.08.2026		SP01	C
	9004948759	SCLADMIN	10.08.2026	2111	ZRMC	FTB	RT0001		0020242728	10.08.2026			C
	9004948760	S011249	10.08.2026	1005	ZNL	FTB	000012		P1001	10.08.2026	1001		C
	9004948761	SH01683	10.08.2026	6782	ZNP	FTB	D49361		0020241987	10.08.2026		SP01	C
	9004948762	SH01439	10.08.2026	6857	ZNP	EXP	E22873		0020367013	10.08.2026		SP01	C
	9004948763	S011603	10.08.2026	1005	ZLF	FTB	Q25496		0020358933	11.08.2026			C
	9004948764	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0020372315	10.08.2026		SP01	C
	9004948765	SH01606	10.08.2026	8116	ZNP	FTB	E42423		0020035794	10.08.2026		SP01	C
	9004948766	SH00869	10.08.2026	6221	ZNL	FTB	E64191		P4061	10.08.2026	4061	SP02	C
	9004948767	S020972	10.08.2026	1071	ZLF	EXW	Q38096		0020361736	10.08.2026			C
	9004948768	S020972	10.08.2026	1071	ZLF	EXW	Q38096		0020361736	10.08.2026			C
	9004948769	SH01783	10.08.2026	6924	ZNP	FTB	D42569		0020085915	10.08.2026		SP01	C
	9004948770	SH01589	10.08.2026	6120	ZNP	FTB	D37972		0040102518	10.08.2026		SP01	C
	9004948771	S016278	10.08.2026	1040	ZNL	FTB	E55512		P3754		3754		A
	9004948772	S020414	10.08.2026	1004	ZLF	FTB	Q08171		0020008848
	9004948773	SH01615	10.08.2026	8068	ZNP	FTP	E47045		0020182267	10.08.2026		SP02	C
	9004948774	SH01574	10.08.2026	4428	ZNP	FTP	E23236		0020274842	10.08.2026		SP01	C
	9004948775	S011249	10.08.2026	1005	ZNL	FTB	000012		P1001	10.08.2026	1001		C
	9004948776	S020414	10.08.2026	1004	ZLF	FTB	Q08172		0011097632				A
	9004948777	S017747	10.08.2026	1040	ZNL	FTB	Q12345		P8176		8176		A
	9004948778	S017747	10.08.2026	1040	ZNL	FTB	Q12345		P8176		8176		A
	9004948779	SH01092	10.08.2026	6786	ZNP	FTB	D41521		0011044867	10.08.2026		SP01	C
	9004948780	S023272	10.08.2026	1006	ZNP	FTB	P06844		0020258880
	9004948781	S023272	10.08.2026	1006	ZNP	FTB	P06844		0020258880
	9004948782	SH00706	10.08.2026	4463	ZNP	FTP	E15505		0011020034	10.08.2026		SP01	C
	9004948783	SH00942	10.08.2026	5060	ZNP	FTB	E15998		0020377045	10.08.2026		SP03	C
	9004948784	SH01011	10.08.2026	4370	ZNP	FTP	E55456		0020129440	10.08.2026		SP01	C
	9004948785	SH01783	10.08.2026	6924	ZNP	FTB	D49527		0020366010	10.08.2026		SP01	C
	9004948786	SH01606	10.08.2026	8116	ZNP	FTB	E42423		0020323126	10.08.2026		SP01	C
	9004948787	SCLADMIN	10.08.2026	2119	ZRMC	FTB	RT0001		0020330685	10.08.2026			C
	9004948788	S015752	10.08.2026	1007	ZNP	FTB	Q15765		0020269483				A
	9004948789	SH01420	10.08.2026	4925	ZNP	EXP	E38020		0020376844	10.08.2026		SP01	C
	9004948790	S010776	10.08.2026	1009	ZNL	FTB	P74301		P5704	10.08.2026	5704		C
	9004948791	S015752	10.08.2026	1007	ZNP	FTB	Q15765		0020269483				A
	9004948792	S018382	10.08.2026	1014	ZLF	FTB	Q04719		0020290216	10.08.2026			C
	9004948793	SH01561	10.08.2026	4368	ZNP	FTP	E55421		0020263180	10.08.2026		SP01	C
	9004948794	SH01606	10.08.2026	8116	ZNP	FTB	E42423		0020323126	10.08.2026		SP01	C
	9004948795	SH01628	10.08.2026	6820	ZNP	FTP	E10045		0011013471	10.08.2026		SP01	C
	9004948796	S004614	10.08.2026	1073	ZNL	FTB	P37327		P5688	10.08.2026	5688		C
	9004948797	S004614	10.08.2026	1073	ZNL	FTB	P37327		P5688	10.08.2026	5688		C
	9004948798	S015508	10.08.2026	1012	ZNP	FTB	Q27500		0020305224				A
	9004948799	SH01332	10.08.2026	5917	ZLF	FTB	E39539		0020367310	10.08.2026		SP08	C
	9004948800	SH01733	10.08.2026	8172	ZNP	FTP	E12027		0020360759	10.08.2026		SP01	C
	9004948801	S021139	10.08.2026	1040	ZLF	FTB	Q75128		0020351063				A
	9004948802	S021139	10.08.2026	1040	ZLF	FTB	Q75128		0020351063				A
	9004948803	SH01770	10.08.2026	3811	ZNP	FTP	E64791		0020288659	10.08.2026		SP01	C
	9004948804	S021139	10.08.2026	1040	ZLF	FTB	Q31238		0020350510	10.08.2026			C
	9004948805	S021139	10.08.2026	1040	ZLF	FTB	Q31238		0020364954	10.08.2026			C
	9004948806	S021139	10.08.2026	1040	ZLF	FTB	Q31241		0011081395	10.08.2026			C
	9004948807	S021139	10.08.2026	1040	ZLF	FTB	Q38425		0020337569
	9004948808	S011584	10.08.2026	1014	ZNP	FTB	Q03415		0011014070	11.08.2026			C
	9004948809	SCLADMIN	10.08.2026	2110	ZRMC	FTB	RT0001		0020349965	10.08.2026			C
	9004948810	S011584	10.08.2026	1014	ZNP	FTB	Q03415		0011014070	11.08.2026			C
	9004948811	S011584	10.08.2026	1014	ZNP	FTB	Q04444		0020220535	10.08.2026			C
	9004948812	SH01606	10.08.2026	8116	ZNP	FTB	E42423		0020323126	10.08.2026		SP01	C
	9004948813	S017628	10.08.2026	1045	ZNP	FTB	R12470		0040043463	10.08.2026			C
	9004948814	S021139	10.08.2026	1046	ZLF	FTB	Q29629		0020377519				A
	9004948815	S018382	10.08.2026	1014	ZNP	FTB	Q01928		0020304426				A
	9004948816	S018382	10.08.2026	1014	ZNP	FTB	Q01928		0020304426				A
	9004948817	S018382	10.08.2026	1014	ZNP	FTB	Q02172		0020377494				A
	9004948818	S018382	10.08.2026	1014	ZNP	FTB	Q02172		0020377494				A
	9004948819	S017628	10.08.2026	1045	ZNP	FTB	Q32694		0011040398	10.08.2026			C
	9004948820	S018382	10.08.2026	3907	ZNP	FTB	E64086		0020373991	10.08.2026		SP01	C
	9004948821	S020972	10.08.2026	1071	ZNP	FTB	Q37853		0020219548	10.08.2026		VT10	C
	9004948822	S020972	10.08.2026	1071	ZNP	FTB	Q38130		0040085499	10.08.2026		VT10	C
	9004948823	S020972	10.08.2026	1071	ZNP	FTB	Q38130		0040085499	10.08.2026		VT10	C
	9004948824	S022958	10.08.2026	1046	ZLF	FTB	Q39239		0020246359
	9004948825	S013608	10.08.2026	1041	ZLF	FTB	R40241		0020182096	10.08.2026			C
	9004948826	S022958	10.08.2026	1046	ZLF	FTB	Q39239		0020246359	10.08.2026			C
	9004948827	SH01445	10.08.2026	6736	ZNP	EXP	E39939		0020317525	10.08.2026		SP01	C
	9004948828	S013930	10.08.2026	1014	ZNL	FTB	Q06102		P6812		6812		A
	9004948829	S013930	10.08.2026	1014	ZNL	FTB	Q06102		P6812		6812		A
	9004948830	SH00890	10.08.2026	4580	ZNP	EXP	E22262		0011025561	10.08.2026		SP07	C
	9004948831	SH01770	10.08.2026	3811	ZNP	FTP	E57372		0020336744	10.08.2026		SP01	C
	9004948832	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0011049604	10.08.2026		SP01	C
	9004948833	S016470	10.08.2026	1044	ZNP	FTB	Q29962		0020306597	10.08.2026			C
	9004948834	SH01606	10.08.2026	8116	ZNP	FTB	E42423		0020323126	10.08.2026		SP01	C
	9004948835	SH01787	10.08.2026	3898	ZNP	FTP	E63932		0011092783	10.08.2026		SP07	C
	9004948836	SH01452	10.08.2026	5064	ZNP	FTB	E38143		0020364539	10.08.2026		SP01	C
	9004948837	SH01682	10.08.2026	6984	ZNP	EXP	E40588		0011027817	10.08.2026		SP01	C
	9004948838	S004153	10.08.2026	1000	ZNP	FTB	Q26209		0020377516	10.08.2026			C
	9004948839	S004153	10.08.2026	1000	ZNP	FTB	Q26209		0020377517	10.08.2026			C
	9004948840	SH00431	10.08.2026	4780	ZNP	FTP	D47746		0020037214	10.08.2026		SP01	C
	9004948841	SH01780	10.08.2026	3840	ZNP	FTB	Q44098		0020322660	10.08.2026		SP03	C
	9004948842	SH01628	10.08.2026	6820	ZNP	FTP	E10045		0011013471	10.08.2026		SP01	C
	9004948843	S023272	10.08.2026	1006	ZNP	FTB	P06480		0020271019	11.08.2026			C
	9004948844	SH01606	10.08.2026	8116	ZNP	FTB	E42423		0020323126	10.08.2026		SP01	C
	9004948845	SH00890	10.08.2026	4580	ZNP	EXP	E22262		0011025561	10.08.2026		SP07	C
	9004948846	SH01589	10.08.2026	6120	ZNP	FTB	D49136		0011049604	10.08.2026		SP01	C
	9004948847	S004153	10.08.2026	1000	ZNL	FTB	P95882		P6822	10.08.2026	6822		C
	9004948848	SH01092	10.08.2026	6786	ZNP	FTB	D49399		0020377309	10.08.2026		SP01	C
	9004948849	S004153	10.08.2026	1000	ZNP	FTB	Q26500		0020359659	10.08.2026			C
